|   id |      x |      y |  size |
|  571 | -15.25 | -10.75 | 0.024 |
|  572 | -15.25 | -10.25 | 0.024 |
|  573 | -15.25 |  -9.75 | 0.024 |
|  574 | -15.25 |  -9.25 | 0.024 |
|  575 | -15.25 |  -8.75 | 0.024 |
|  576 | -15.25 |  -8.25 | 0.024 |
|  577 | -15.25 |  -7.75 | 0.024 |
|  578 | -15.25 |  -7.25 | 0.024 |
|  579 | -15.25 |  -6.75 | 0.024 |
|  580 | -15.25 |  -6.25 | 0.024 |
|  581 | -15.25 |  -5.75 | 0.024 |
|  582 | -15.25 |  -5.25 | 0.024 |
|  583 | -15.25 |  -4.75 | 0.024 |
|  584 | -15.25 |  -4.25 | 0.024 |
|  585 | -15.25 |  -3.75 | 0.024 |
|  586 | -15.25 |  -3.25 | 0.024 |
|  587 | -15.25 |  -2.75 | 0.024 |
|  588 | -15.25 |  -2.25 | 0.024 |
|  589 | -15.25 |  -1.75 | 0.024 |
|  590 | -15.25 |  -1.25 | 0.024 |
|  591 | -15.25 |  -0.75 | 0.024 |
|  592 | -15.25 |  -0.25 | 0.024 |
|  593 | -15.25 |   0.25 | 0.024 |
|  594 | -15.25 |   0.75 | 0.024 |
|  595 | -15.25 |   1.25 | 0.024 |
|  596 | -15.25 |   1.75 | 0.024 |
|  597 | -15.25 |   2.25 | 0.024 |
|  598 | -15.25 |   2.75 | 0.024 |
|  599 | -15.25 |   3.25 | 0.024 |
|  600 | -15.25 |   3.75 | 0.024 |
|  601 | -15.25 |   4.25 | 0.024 |
|  602 | -15.25 |   4.75 | 0.024 |
|  603 | -15.25 |   5.25 | 0.024 |
|  604 | -15.25 |   5.75 | 0.024 |
|  605 | -15.25 |   6.25 | 0.024 |
|  606 | -15.25 |   6.75 | 0.024 |
|  607 | -15.25 |   7.25 | 0.024 |
|  608 | -15.25 |   7.75 | 0.024 |
|  609 | -15.25 |   8.25 | 0.024 |
|  610 | -15.25 |   8.75 | 0.024 |
|  611 | -15.25 |   9.25 | 0.024 |
|  612 | -15.25 |   9.75 | 0.024 |
|  613 | -15.25 |  10.25 | 0.024 |
|  614 | -15.25 |  10.75 | 0.024 |
|  615 | -15.25 |  11.25 | 0.024 |
|  616 | -15.25 |  11.75 | 0.024 |
|  617 | -15.25 |  12.25 | 0.024 |
|  618 | -15.25 |  12.75 | 0.024 |
|  619 | -15.25 |  13.25 | 0.024 |
|  620 | -15.25 |  13.75 | 0.024 |
|  621 | -15.25 |  14.25 | 0.024 |
|  622 | -15.25 |  14.75 | 0.024 |
|  623 | -15.25 |  15.25 | 0.024 |
|  624 | -15.25 |  15.75 | 0.024 |
|  625 | -14.75 | -16.25 | 0.024 |
|  626 | -14.75 | -15.75 | 0.024 |
|  627 | -14.75 | -15.25 | 0.024 |
|  628 | -14.75 | -14.75 | 0.024 |
|  629 | -14.75 | -14.25 | 0.024 |
|  630 | -14.75 | -13.75 | 0.024 |
|  631 | -14.75 | -13.25 | 0.024 |
|  632 | -14.75 | -12.75 | 0.024 |
|  633 | -14.75 | -12.25 | 0.024 |
|  634 | -14.75 | -11.75 | 0.024 |
|  635 | -14.75 | -11.25 | 0.024 |
|  636 | -14.75 | -10.75 | 0.024 |
|  637 | -14.75 | -10.25 | 0.024 |
|  638 | -14.75 |  -9.75 | 0.024 |
|  639 | -14.75 |  -9.25 | 0.024 |
|  640 | -14.75 |  -8.75 | 0.024 |
|  641 | -14.75 |  -8.25 | 0.024 |
|  642 | -14.75 |  -7.75 | 0.024 |
|  643 | -14.75 |  -7.25 | 0.024 |
|  644 | -14.75 |  -6.75 | 0.024 |
|  645 | -14.75 |  -6.25 | 0.024 |
|  646 | -14.75 |  -5.75 | 0.024 |
|  647 | -14.75 |  -5.25 | 0.024 |
|  648 | -14.75 |  -4.75 | 0.024 |
|  649 | -14.75 |  -4.25 | 0.024 |
|  650 | -14.75 |  -3.75 | 0.024 |
|  651 | -14.75 |  -3.25 | 0.024 |
|  652 | -14.75 |  -2.75 | 0.024 |
|  653 | -14.75 |  -2.25 | 0.024 |
|  654 | -14.75 |  -1.75 | 0.024 |
|  655 | -14.75 |  -1.25 | 0.024 |
|  656 | -14.75 |  -0.75 | 0.024 |
|  657 | -14.75 |  -0.25 | 0.024 |
|  658 | -14.75 |   0.25 | 0.024 |
|  659 | -14.75 |   0.75 | 0.024 |
|  660 | -14.75 |   1.25 | 0.024 |
|  661 | -14.75 |   1.75 | 0.024 |
|  662 | -14.75 |   2.25 | 0.024 |
|  663 | -14.75 |   2.75 | 0.024 |
|  664 | -14.75 |   3.25 | 0.024 |
|  665 | -14.75 |   3.75 | 0.024 |
|  666 | -14.75 |   4.25 | 0.024 |
|  667 | -14.75 |   4.75 | 0.024 |
|  668 | -14.75 |   5.25 | 0.024 |
|  669 | -14.75 |   5.75 | 0.024 |
|  670 | -14.75 |   6.25 | 0.024 |
|  671 | -14.75 |   6.75 | 0.024 |
|  672 | -14.75 |   7.25 | 0.024 |
|  673 | -14.75 |   7.75 | 0.024 |
|  674 | -14.75 |   8.25 | 0.024 |
|  675 | -14.75 |   8.75 | 0.024 |
|  676 | -14.75 |   9.25 | 0.024 |
|  677 | -14.75 |   9.75 | 0.024 |
|  678 | -14.75 |  10.25 | 0.024 |
|  679 | -14.75 |  10.75 | 0.024 |
|  680 | -14.75 |  11.25 | 0.024 |
|  681 | -14.75 |  11.75 | 0.024 |
|  682 | -14.75 |  12.25 | 0.024 |
|  683 | -14.75 |  12.75 | 0.024 |
|  684 | -14.75 |  13.25 | 0.024 |
|  685 | -14.75 |  13.75 | 0.024 |
|  686 | -14.75 |  14.25 | 0.024 |
|  687 | -14.75 |  14.75 | 0.024 |
|  688 | -14.75 |  15.25 | 0.024 |
|  689 | -14.75 |  15.75 | 0.024 |
|  690 | -14.75 |  16.25 | 0.024 |
|  691 | -14.25 | -16.75 | 0.024 |
|  692 | -14.25 | -16.25 | 0.024 |
|  693 | -14.25 | -15.75 | 0.024 |
|  694 | -14.25 | -15.25 | 0.024 |
|  695 | -14.25 | -14.75 | 0.024 |
|  696 | -14.25 | -14.25 | 0.024 |
|  697 | -14.25 | -13.75 | 0.024 |
|  698 | -14.25 | -13.25 | 0.024 |
|  699 | -14.25 | -12.75 | 0.024 |
|  700 | -14.25 | -12.25 | 0.024 |
|  701 | -14.25 | -11.75 | 0.024 |
|  702 | -14.25 | -11.25 | 0.024 |
|  703 | -14.25 | -10.75 | 0.024 |
|  704 | -14.25 | -10.25 | 0.024 |
|  705 | -14.25 |  -9.75 | 0.024 |
|  706 | -14.25 |  -9.25 | 0.024 |
|  707 | -14.25 |  -8.75 | 0.024 |
|  708 | -14.25 |  -8.25 | 0.024 |
|  709 | -14.25 |  -7.75 | 0.024 |
|  710 | -14.25 |  -7.25 | 0.024 |
|  711 | -14.25 |  -6.75 | 0.024 |
|  712 | -14.25 |  -6.25 | 0.024 |
|  713 | -14.25 |  -5.75 | 0.024 |
|  714 | -14.25 |  -5.25 | 0.024 |
|  715 | -14.25 |  -4.75 | 0.024 |
|  716 | -14.25 |  -4.25 | 0.024 |
|  717 | -14.25 |  -3.75 | 0.024 |
|  718 | -14.25 |  -3.25 | 0.024 |
|  719 | -14.25 |  -2.75 | 0.024 |
|  720 | -14.25 |  -2.25 | 0.024 |
|  721 | -14.25 |  -1.75 | 0.024 |
|  722 | -14.25 |  -1.25 | 0.024 |
|  723 | -14.25 |  -0.75 | 0.024 |
|  724 | -14.25 |  -0.25 | 0.024 |
|  725 | -14.25 |   0.25 | 0.024 |
|  726 | -14.25 |   0.75 | 0.024 |
|  727 | -14.25 |   1.25 | 0.024 |
|  728 | -14.25 |   1.75 | 0.024 |
|  729 | -14.25 |   2.25 | 0.024 |
|  730 | -14.25 |   2.75 | 0.024 |
|  731 | -14.25 |   3.25 | 0.024 |
|  732 | -14.25 |   3.75 | 0.024 |
|  733 | -14.25 |   4.25 | 0.024 |
|  734 | -14.25 |   4.75 | 0.024 |
|  735 | -14.25 |   5.25 | 0.024 |
|  736 | -14.25 |   5.75 | 0.024 |
|  737 | -14.25 |   6.25 | 0.024 |
|  738 | -14.25 |   6.75 | 0.024 |
|  739 | -14.25 |   7.25 | 0.024 |
|  740 | -14.25 |   7.75 | 0.024 |
|  741 | -14.25 |   8.25 | 0.024 |
|  742 | -14.25 |   8.75 | 0.024 |
|  743 | -14.25 |   9.25 | 0.024 |
|  744 | -14.25 |   9.75 | 0.024 |
|  745 | -14.25 |  10.25 | 0.024 |
|  746 | -14.25 |  10.75 | 0.024 |
|  747 | -14.25 |  11.25 | 0.024 |
|  748 | -14.25 |  11.75 | 0.024 |
|  749 | -14.25 |  12.25 | 0.024 |
|  750 | -14.25 |  12.75 | 0.024 |
|  751 | -14.25 |  13.25 | 0.024 |
|  752 | -14.25 |  13.75 | 0.024 |
|  753 | -14.25 |  14.25 | 0.024 |
|  754 | -14.25 |  14.75 | 0.024 |
|  755 | -14.25 |  15.25 | 0.024 |
|  756 | -14.25 |  15.75 | 0.024 |
|  757 | -14.25 |  16.25 | 0.024 |
|  758 | -14.25 |  16.75 | 0.024 |
|  759 | -13.75 | -16.75 | 0.024 |
|  760 | -13.75 | -16.25 | 0.024 |
|  761 | -13.75 | -15.75 | 0.024 |
|  762 | -13.75 | -15.25 | 0.024 |
|  763 | -13.75 | -14.75 | 0.024 |
|  764 | -13.75 | -14.25 | 0.024 |
|  765 | -13.75 | -13.75 | 0.024 |
|  766 | -13.75 | -13.25 | 0.024 |
|  767 | -13.75 | -12.75 | 0.024 |
|  768 | -13.75 | -12.25 | 0.024 |
|  769 | -13.75 | -11.75 | 0.024 |
|  770 | -13.75 | -11.25 | 0.024 |
|  771 | -13.75 | -10.75 | 0.024 |
|  772 | -13.75 | -10.25 | 0.024 |
|  773 | -13.75 |  -9.75 | 0.024 |
|  774 | -13.75 |  -9.25 | 0.024 |
|  775 | -13.75 |  -8.75 | 0.024 |
|  776 | -13.75 |  -8.25 | 0.024 |
|  777 | -13.75 |  -7.75 | 0.024 |
|  778 | -13.75 |  -7.25 | 0.024 |
|  779 | -13.75 |  -6.75 | 0.024 |
|  780 | -13.75 |  -6.25 | 0.024 |
|  781 | -13.75 |  -5.75 | 0.024 |
|  782 | -13.75 |  -5.25 | 0.024 |
|  783 | -13.75 |  -4.75 | 0.024 |
|  784 | -13.75 |  -4.25 | 0.024 |
|  785 | -13.75 |  -3.75 | 0.024 |
|  786 | -13.75 |  -3.25 | 0.024 |
|  787 | -13.75 |  -2.75 | 0.024 |
|  788 | -13.75 |  -2.25 | 0.024 |
|  789 | -13.75 |  -1.75 | 0.024 |
|  790 | -13.75 |  -1.25 | 0.024 |
|  791 | -13.75 |  -0.75 | 0.024 |
|  792 | -13.75 |  -0.25 | 0.024 |
|  793 | -13.75 |   0.25 | 0.024 |
|  794 | -13.75 |   0.75 | 0.024 |
|  795 | -13.75 |   1.25 | 0.024 |
|  796 | -13.75 |   1.75 | 0.024 |
|  797 | -13.75 |   2.25 | 0.024 |
|  798 | -13.75 |   2.75 | 0.024 |
|  799 | -13.75 |   3.25 | 0.024 |
|  800 | -13.75 |   3.75 | 0.024 |
|  801 | -13.75 |   4.25 | 0.024 |
|  802 | -13.75 |   4.75 | 0.024 |
|  803 | -13.75 |   5.25 | 0.024 |
|  804 | -13.75 |   5.75 | 0.024 |
|  805 | -13.75 |   6.25 | 0.024 |
|  806 | -13.75 |   6.75 | 0.024 |
|  807 | -13.75 |   7.25 | 0.024 |
|  808 | -13.75 |   7.75 | 0.024 |
|  809 | -13.75 |   8.25 | 0.024 |
|  810 | -13.75 |   8.75 | 0.024 |
|  811 | -13.75 |   9.25 | 0.024 |
|  812 | -13.75 |   9.75 | 0.024 |
|  813 | -13.75 |  10.25 | 0.024 |
|  814 | -13.75 |  10.75 | 0.024 |
|  815 | -13.75 |  11.25 | 0.024 |
|  816 | -13.75 |  11.75 | 0.024 |
|  817 | -13.75 |  12.25 | 0.024 |
|  818 | -13.75 |  12.75 | 0.024 |
|  819 | -13.75 |  13.25 | 0.024 |
|  820 | -13.75 |  13.75 | 0.024 |
|  821 | -13.75 |  14.25 | 0.024 |
|  822 | -13.75 |  14.75 | 0.024 |
|  823 | -13.75 |  15.25 | 0.024 |
|  824 | -13.75 |  15.75 | 0.024 |
|  825 | -13.75 |  16.25 | 0.024 |
|  826 | -13.75 |  16.75 | 0.024 |
|  827 | -13.25 | -17.25 | 0.024 |
|  828 | -13.25 | -16.75 | 0.024 |
|  829 | -13.25 | -16.25 | 0.024 |
|  830 | -13.25 | -15.75 | 0.024 |
|  831 | -13.25 | -15.25 | 0.024 |
|  832 | -13.25 | -14.75 | 0.024 |
|  833 | -13.25 | -14.25 | 0.024 |
|  834 | -13.25 | -13.75 | 0.024 |
|  835 | -13.25 | -13.25 | 0.024 |
|  836 | -13.25 | -12.75 | 0.024 |
|  837 | -13.25 | -12.25 | 0.024 |
|  838 | -13.25 | -11.75 | 0.024 |
|  839 | -13.25 | -11.25 | 0.024 |
|  840 | -13.25 | -10.75 | 0.024 |
|  841 | -13.25 | -10.25 | 0.024 |
|  842 | -13.25 |  -9.75 | 0.024 |
|  843 | -13.25 |  -9.25 | 0.024 |
|  844 | -13.25 |  -8.75 | 0.024 |
|  845 | -13.25 |  -8.25 | 0.024 |
|  846 | -13.25 |  -7.75 | 0.024 |
|  847 | -13.25 |  -7.25 | 0.024 |
|  848 | -13.25 |  -6.75 | 0.024 |
|  849 | -13.25 |  -6.25 | 0.024 |
|  850 | -13.25 |  -5.75 | 0.024 |
|  851 | -13.25 |  -5.25 | 0.024 |
|  852 | -13.25 |  -4.75 | 0.024 |
|  853 | -13.25 |  -4.25 | 0.024 |
|  854 | -13.25 |  -3.75 | 0.024 |
|  855 | -13.25 |  -3.25 | 0.024 |
|  856 | -13.25 |  -2.75 | 0.024 |
|  857 | -13.25 |  -2.25 | 0.024 |
|  858 | -13.25 |  -1.75 | 0.024 |
|  859 | -13.25 |  -1.25 | 0.024 |
|  860 | -13.25 |  -0.75 | 0.024 |
|  861 | -13.25 |  -0.25 | 0.024 |
|  862 | -13.25 |   0.25 | 0.024 |
|  863 | -13.25 |   0.75 | 0.024 |
|  864 | -13.25 |   1.25 | 0.024 |
|  865 | -13.25 |   1.75 | 0.024 |
|  866 | -13.25 |   2.25 | 0.024 |
|  867 | -13.25 |   2.75 | 0.024 |
|  868 | -13.25 |   3.25 | 0.024 |
|  869 | -13.25 |   3.75 | 0.024 |
|  870 | -13.25 |   4.25 | 0.024 |
|  871 | -13.25 |   4.75 | 0.024 |
|  872 | -13.25 |   5.25 | 0.024 |
|  873 | -13.25 |   5.75 | 0.024 |
|  874 | -13.25 |   6.25 | 0.024 |
|  875 | -13.25 |   6.75 | 0.024 |
|  876 | -13.25 |   7.25 | 0.024 |
|  877 | -13.25 |   7.75 | 0.024 |
|  878 | -13.25 |   8.25 | 0.024 |
|  879 | -13.25 |   8.75 | 0.024 |
|  880 | -13.25 |   9.25 | 0.024 |
|  881 | -13.25 |   9.75 | 0.024 |
|  882 | -13.25 |  10.25 | 0.024 |
|  883 | -13.25 |  10.75 | 0.024 |
|  884 | -13.25 |  11.25 | 0.024 |
|  885 | -13.25 |  11.75 | 0.024 |
|  886 | -13.25 |  12.25 | 0.024 |
|  887 | -13.25 |  12.75 | 0.024 |
|  888 | -13.25 |  13.25 | 0.024 |
|  889 | -13.25 |  13.75 | 0.024 |
|  890 | -13.25 |  14.25 | 0.024 |
|  891 | -13.25 |  14.75 | 0.024 |
|  892 | -13.25 |  15.25 | 0.024 |
|  893 | -13.25 |  15.75 | 0.024 |
|  894 | -13.25 |  16.25 | 0.024 |
|  895 | -13.25 |  16.75 | 0.024 |
|  896 | -13.25 |  17.25 | 0.024 |
|  897 | -12.75 | -17.75 | 0.024 |
|  898 | -12.75 | -17.25 | 0.024 |
|  899 | -12.75 | -16.75 | 0.024 |
|  900 | -12.75 | -16.25 | 0.024 |
|  901 | -12.75 | -15.75 | 0.024 |
|  902 | -12.75 | -15.25 | 0.024 |
|  903 | -12.75 | -14.75 | 0.024 |
|  904 | -12.75 | -14.25 | 0.024 |
|  905 | -12.75 | -13.75 | 0.024 |
|  906 | -12.75 | -13.25 | 0.024 |
|  907 | -12.75 | -12.75 | 0.024 |
|  908 | -12.75 | -12.25 | 0.024 |
|  909 | -12.75 | -11.75 | 0.024 |
|  910 | -12.75 | -11.25 | 0.024 |
|  911 | -12.75 | -10.75 | 0.024 |
|  912 | -12.75 | -10.25 | 0.024 |
|  913 | -12.75 |  -9.75 | 0.024 |
|  914 | -12.75 |  -9.25 | 0.024 |
|  915 | -12.75 |  -8.75 | 0.024 |
|  916 | -12.75 |  -8.25 | 0.024 |
|  917 | -12.75 |  -7.75 | 0.024 |
|  918 | -12.75 |  -7.25 | 0.024 |
|  919 | -12.75 |  -6.75 | 0.024 |
|  920 | -12.75 |  -6.25 | 0.024 |
|  921 | -12.75 |  -5.75 | 0.024 |
|  922 | -12.75 |  -5.25 | 0.024 |
|  923 | -12.75 |  -4.75 | 0.024 |
|  924 | -12.75 |  -4.25 | 0.024 |
|  925 | -12.75 |  -3.75 | 0.024 |
|  926 | -12.75 |  -3.25 | 0.024 |
|  927 | -12.75 |  -2.75 | 0.024 |
|  928 | -12.75 |  -2.25 | 0.024 |
|  929 | -12.75 |  -1.75 | 0.024 |
|  930 | -12.75 |  -1.25 | 0.024 |
|  931 | -12.75 |  -0.75 | 0.024 |
|  932 | -12.75 |  -0.25 | 0.024 |
|  933 | -12.75 |   0.25 | 0.024 |
|  934 | -12.75 |   0.75 | 0.024 |
|  935 | -12.75 |   1.25 | 0.024 |
|  936 | -12.75 |   1.75 | 0.024 |
|  937 | -12.75 |   2.25 | 0.024 |
|  938 | -12.75 |   2.75 | 0.024 |
|  939 | -12.75 |   3.25 | 0.024 |
|  940 | -12.75 |   3.75 | 0.024 |
|  941 | -12.75 |   4.25 | 0.024 |
|  942 | -12.75 |   4.75 | 0.024 |
|  943 | -12.75 |   5.25 | 0.024 |
|  944 | -12.75 |   5.75 | 0.024 |
|  945 | -12.75 |   6.25 | 0.024 |
|  946 | -12.75 |   6.75 | 0.024 |
|  947 | -12.75 |   7.25 | 0.024 |
|  948 | -12.75 |   7.75 | 0.024 |
|  949 | -12.75 |   8.25 | 0.024 |
|  950 | -12.75 |   8.75 | 0.024 |
|  951 | -12.75 |   9.25 | 0.024 |
|  952 | -12.75 |   9.75 | 0.024 |
|  953 | -12.75 |  10.25 | 0.024 |
|  954 | -12.75 |  10.75 | 0.024 |
|  955 | -12.75 |  11.25 | 0.024 |
|  956 | -12.75 |  11.75 | 0.024 |
|  957 | -12.75 |  12.25 | 0.024 |
|  958 | -12.75 |  12.75 | 0.024 |
|  959 | -12.75 |  13.25 | 0.024 |
|  960 | -12.75 |  13.75 | 0.024 |
|  961 | -12.75 |  14.25 | 0.024 |
|  962 | -12.75 |  14.75 | 0.024 |
|  963 | -12.75 |  15.25 | 0.024 |
|  964 | -12.75 |  15.75 | 0.024 |
|  965 | -12.75 |  16.25 | 0.024 |
|  966 | -12.75 |  16.75 | 0.024 |
|  967 | -12.75 |  17.25 | 0.024 |
|  968 | -12.75 |  17.75 | 0.024 |
|  969 | -12.25 | -18.25 | 0.024 |
|  970 | -12.25 | -17.75 | 0.024 |
|  971 | -12.25 | -17.25 | 0.024 |
|  972 | -12.25 | -16.75 | 0.024 |
|  973 | -12.25 | -16.25 | 0.024 |
|  974 | -12.25 | -15.75 | 0.024 |
|  975 | -12.25 | -15.25 | 0.024 |
|  976 | -12.25 | -14.75 | 0.024 |
|  977 | -12.25 | -14.25 | 0.024 |
|  978 | -12.25 | -13.75 | 0.024 |
|  979 | -12.25 | -13.25 | 0.024 |
|  980 | -12.25 | -12.75 | 0.024 |
|  981 | -12.25 | -12.25 | 0.024 |
|  982 | -12.25 | -11.75 | 0.024 |
|  983 | -12.25 | -11.25 | 0.024 |
|  984 | -12.25 | -10.75 | 0.024 |
|  985 | -12.25 | -10.25 | 0.024 |
|  986 | -12.25 |  -9.75 | 0.024 |
|  987 | -12.25 |  -9.25 | 0.024 |
|  988 | -12.25 |  -8.75 | 0.024 |
|  989 | -12.25 |  -8.25 | 0.024 |
|  990 | -12.25 |  -7.75 | 0.024 |
|  991 | -12.25 |  -7.25 | 0.024 |
|  992 | -12.25 |  -6.75 | 0.024 |
|  993 | -12.25 |  -6.25 | 0.024 |
|  994 | -12.25 |  -5.75 | 0.024 |
|  995 | -12.25 |  -5.25 | 0.024 |
|  996 | -12.25 |  -4.75 | 0.024 |
|  997 | -12.25 |  -4.25 | 0.024 |
|  998 | -12.25 |  -3.75 | 0.024 |
|  999 | -12.25 |  -3.25 | 0.024 |
| 1000 | -12.25 |  -2.75 | 0.024 |
| 1001 | -12.25 |  -2.25 | 0.024 |
| 1002 | -12.25 |  -1.75 | 0.024 |
| 1003 | -12.25 |  -1.25 | 0.024 |
| 1004 | -12.25 |  -0.75 | 0.024 |
| 1005 | -12.25 |  -0.25 | 0.024 |
| 1006 | -12.25 |   0.25 | 0.024 |
| 1007 | -12.25 |   0.75 | 0.024 |
| 1008 | -12.25 |   1.25 | 0.024 |
| 1009 | -12.25 |   1.75 | 0.024 |
| 1010 | -12.25 |   2.25 | 0.024 |
| 1011 | -12.25 |   2.75 | 0.024 |
| 1012 | -12.25 |   3.25 | 0.024 |
| 1013 | -12.25 |   3.75 | 0.024 |
| 1014 | -12.25 |   4.25 | 0.024 |
| 1015 | -12.25 |   4.75 | 0.024 |
| 1016 | -12.25 |   5.25 | 0.024 |
| 1017 | -12.25 |   5.75 | 0.024 |
| 1018 | -12.25 |   6.25 | 0.024 |
| 1019 | -12.25 |   6.75 | 0.024 |
| 1020 | -12.25 |   7.25 | 0.024 |
| 1021 | -12.25 |   7.75 | 0.024 |
| 1022 | -12.25 |   8.25 | 0.024 |
| 1023 | -12.25 |   8.75 | 0.024 |
| 1024 | -12.25 |   9.25 | 0.024 |
| 1025 | -12.25 |   9.75 | 0.024 |
| 1026 | -12.25 |  10.25 | 0.024 |
| 1027 | -12.25 |  10.75 | 0.024 |
| 1028 | -12.25 |  11.25 | 0.024 |
| 1029 | -12.25 |  11.75 | 0.024 |
| 1030 | -12.25 |  12.25 | 0.024 |
| 1031 | -12.25 |  12.75 | 0.024 |
| 1032 | -12.25 |  13.25 | 0.024 |
| 1033 | -12.25 |  13.75 | 0.024 |
| 1034 | -12.25 |  14.25 | 0.024 |
| 1035 | -12.25 |  14.75 | 0.024 |
| 1036 | -12.25 |  15.25 | 0.024 |
| 1037 | -12.25 |  15.75 | 0.024 |
| 1038 | -12.25 |  16.25 | 0.024 |
| 1039 | -12.25 |  16.75 | 0.024 |
| 1040 | -12.25 |  17.25 | 0.024 |
| 1041 | -12.25 |  17.75 | 0.024 |
| 1042 | -12.25 |  18.25 | 0.024 |
| 1043 | -11.75 | -18.25 | 0.024 |
| 1044 | -11.75 | -17.75 | 0.024 |
| 1045 | -11.75 | -17.25 | 0.024 |
| 1046 | -11.75 | -16.75 | 0.024 |
| 1047 | -11.75 | -16.25 | 0.024 |
| 1048 | -11.75 | -15.75 | 0.024 |
| 1049 | -11.75 | -15.25 | 0.024 |
| 1050 | -11.75 | -14.75 | 0.024 |
| 1051 | -11.75 | -14.25 | 0.024 |
| 1052 | -11.75 | -13.75 | 0.024 |
| 1053 | -11.75 | -13.25 | 0.024 |
| 1054 | -11.75 | -12.75 | 0.024 |
| 1055 | -11.75 | -12.25 | 0.024 |
| 1056 | -11.75 | -11.75 | 0.024 |
| 1057 | -11.75 | -11.25 | 0.024 |
| 1058 | -11.75 | -10.75 | 0.024 |
| 1059 | -11.75 | -10.25 | 0.024 |
| 1060 | -11.75 |  -9.75 | 0.024 |
| 1061 | -11.75 |  -9.25 | 0.024 |
| 1062 | -11.75 |  -8.75 | 0.024 |
| 1063 | -11.75 |  -8.25 | 0.024 |
| 1064 | -11.75 |  -7.75 | 0.024 |
| 1065 | -11.75 |  -7.25 | 0.024 |
| 1066 | -11.75 |  -6.75 | 0.024 |
| 1067 | -11.75 |  -6.25 | 0.024 |
| 1068 | -11.75 |  -5.75 | 0.024 |
| 1069 | -11.75 |  -5.25 | 0.024 |
| 1070 | -11.75 |  -4.75 | 0.024 |
| 1071 | -11.75 |  -4.25 | 0.024 |
| 1072 | -11.75 |  -3.75 | 0.024 |
| 1073 | -11.75 |  -3.25 | 0.024 |
| 1074 | -11.75 |  -2.75 | 0.024 |
| 1075 | -11.75 |  -2.25 | 0.024 |
| 1076 | -11.75 |  -1.75 | 0.024 |
| 1077 | -11.75 |  -1.25 | 0.024 |
| 1078 | -11.75 |  -0.75 | 0.024 |
| 1079 | -11.75 |  -0.25 | 0.024 |
| 1080 | -11.75 |   0.25 | 0.024 |
| 1081 | -11.75 |   0.75 | 0.024 |
| 1082 | -11.75 |   1.25 | 0.024 |
| 1083 | -11.75 |   1.75 | 0.024 |
| 1084 | -11.75 |   2.25 | 0.024 |
| 1085 | -11.75 |   2.75 | 0.024 |
| 1086 | -11.75 |   3.25 | 0.024 |
| 1087 | -11.75 |   3.75 | 0.024 |
| 1088 | -11.75 |   4.25 | 0.024 |
| 1089 | -11.75 |   4.75 | 0.024 |
| 1090 | -11.75 |   5.25 | 0.024 |
| 1091 | -11.75 |   5.75 | 0.024 |
| 1092 | -11.75 |   6.25 | 0.024 |
| 1093 | -11.75 |   6.75 | 0.024 |
| 1094 | -11.75 |   7.25 | 0.024 |
| 1095 | -11.75 |   7.75 | 0.024 |
| 1096 | -11.75 |   8.25 | 0.024 |
| 1097 | -11.75 |   8.75 | 0.024 |
| 1098 | -11.75 |   9.25 | 0.024 |
| 1099 | -11.75 |   9.75 | 0.024 |
| 1100 | -11.75 |  10.25 | 0.024 |
| 1101 | -11.75 |  10.75 | 0.024 |
| 1102 | -11.75 |  11.25 | 0.024 |
| 1103 | -11.75 |  11.75 | 0.024 |
| 1104 | -11.75 |  12.25 | 0.024 |
| 1105 | -11.75 |  12.75 | 0.024 |
| 1106 | -11.75 |  13.25 | 0.024 |
| 1107 | -11.75 |  13.75 | 0.024 |
| 1108 | -11.75 |  14.25 | 0.024 |
| 1109 | -11.75 |  14.75 | 0.024 |
| 1110 | -11.75 |  15.25 | 0.024 |
| 1111 | -11.75 |  15.75 | 0.024 |
| 1112 | -11.75 |  16.25 | 0.024 |
| 1113 | -11.75 |  16.75 | 0.024 |
| 1114 | -11.75 |  17.25 | 0.024 |
| 1115 | -11.75 |  17.75 | 0.024 |
| 1116 | -11.75 |  18.25 | 0.024 |
| 1117 | -11.25 | -18.75 | 0.024 |
| 1118 | -11.25 | -18.25 | 0.024 |
| 1119 | -11.25 | -17.75 | 0.024 |
| 1120 | -11.25 | -17.25 | 0.024 |
| 1121 | -11.25 | -16.75 | 0.024 |
| 1122 | -11.25 | -16.25 | 0.024 |
| 1123 | -11.25 | -15.75 | 0.024 |
| 1124 | -11.25 | -15.25 | 0.024 |
| 1125 | -11.25 | -14.75 | 0.024 |
| 1126 | -11.25 | -14.25 | 0.024 |
| 1127 | -11.25 | -13.75 | 0.024 |
| 1128 | -11.25 | -13.25 | 0.024 |
| 1129 | -11.25 | -12.75 | 0.024 |
| 1130 | -11.25 | -12.25 | 0.024 |
| 1131 | -11.25 | -11.75 | 0.024 |
| 1132 | -11.25 | -11.25 | 0.024 |
| 1133 | -11.25 | -10.75 | 0.024 |
| 1134 | -11.25 | -10.25 | 0.024 |
| 1135 | -11.25 |  -9.75 | 0.024 |
| 1136 | -11.25 |  -9.25 | 0.024 |
| 1137 | -11.25 |  -8.75 | 0.024 |
| 1138 | -11.25 |  -8.25 | 0.024 |
| 1139 | -11.25 |  -7.75 | 0.024 |
